鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,縣市
內湖區,房地(土地+建物)+車位,臺北市內湖區大湖山莊街121~150號,31.2,其他,,,1090228,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931130.0,220.72,4,2,2,有,有,41000000,215856.0,坡道平面,42.36,2500000,,RPWRMLSLMHPFFCA86DA,臺北市
文山區,房地(土地+建物),臺北市文山區興隆路二段203巷31~60號,20.1,住,,,1090403,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880510.0,80.30000000000003,2,2,1,有,有,12990000,161768.0,,0.0,0,含增建或未登記建物。,RPXNMLKMMHPFFAA28DA,臺北市
文山區,房地(土地+建物),臺北市文山區辛亥路四段77巷1~30號,41.28,住,,,1090318,土地4建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851107.0,89.48,3,2,1,有,有,13680000,152883.0,,0.0,0,含增建或未登記建物。共有人共兩人,RPROMLKMMHPFFAA77DA,臺北市
大安區,房地(土地+建物),臺北市大安區忠孝東路三段151~180號,18.04,住,,,1090325,土地2建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760423.0,99.53,3,2,2,有,有,23310000,234201.0,,0.0,0,親友、員工或其他特殊關係間之交易。;法院協調買賣案件  持分9/10,RPSNMLPJNHPFFFA48CA,臺北市
北投區,房地(土地+建物)+車位,臺北市北投區中正街49巷1~30號,15.36,商,,,1090318,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960214.0,125.36,2,1,1,有,有,18500000,147575.0,坡道平面,43.88,0,含增建或未登記建物。;陽台外推,RPQOMLLKNHPFFEA97CA,臺北市
北投區,房地(土地+建物)+車位,臺北市北投區公?路421~450號,58.81,住,,,1090303,土地1建物2車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820211.0,327.69,4,3,2,有,有,42000000,128170.0,坡道平面,45.31,0,,RPTOMLOJNHPFFEA48CA,臺北市
士林區,房地(土地+建物)+車位,臺北市士林區天母西路50巷1~30號,14.28,商,,,1090317,土地1建物1車位2,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970609.0,73.12,4,2,2,有,有,18000000,246171.0,坡道機械,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLOLMHPFFEA18CA,臺北市
中山區,房地(土地+建物)+車位,臺北市中山區吉林路1~30號,93.85,住,,,1090306,土地2建物1車位4,十五層，十四層,十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1030530.0,702.9200000000002,0,0,0,無,有,175000000,248961.0,坡道平面,185.2,0,,RPRPMLPJNHPFFCA28CA,臺北市
萬華區,房地(土地+建物),臺北市萬華區長沙街二段61~90號,11.6,商,,,1090316,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010119.0,121.38,1,1,1,有,有,16550000,136349.0,,0.0,0,,RPPPMLNLMHPFFBA87CA,臺北市
大同區,房地(土地+建物)+車位,臺北市大同區民權西路211~240號,17.56,其他,,,1090309,土地3建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625.0,224.97,4,2,2,有,有,46210000,235750.0,坡道平面,39.35,2450000,,RPVNMLRLMHPFFBA68CA,臺北市
大同區,房地(土地+建物),臺北市大同區延平北路三段1~30號,9.65,其他,,,1090203,土地3建物1車位0,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625.0,101.91,3,2,2,有,有,23500000,230596.0,,0.0,0,,RPWNMLRLMHPFFBA78CA,臺北市
萬華區,房地(土地+建物),臺北市萬華區長沙街二段121~150號,12.98,商,,,1090322,土地2建物1車位0,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080304.0,144.01999999999995,3,2,2,有,有,23000000,159700.0,,0.0,0,,RPTOMLSLMHPFFBA68CA,臺北市
萬華區,房地(土地+建物)+車位,臺北市萬華區民和街81巷1~30號,20.72,住,,,1090314,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071105.0,148.8,2,2,2,有,有,20200000,163747.0,坡道平面,35.21,1600000,,RPVNMLSKNHPFFBA78CA,臺北市
萬華區,房地(土地+建物)+車位,臺北市萬華區民和街81巷1~30號,21.03,住,,,1090321,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071105.0,150.94,2,2,2,有,有,22180000,171764.0,坡道平面,35.21,2300000,,RPWNMLSKNHPFFBA88CA,臺北市
中山區,房地(土地+建物),臺北市中山區新生北路二段31~60號,3.05,商,,,1090331,土地1建物1車位0,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850718.0,35.37000000000001,1,0,1,有,有,6560000,185468.0,,0.0,0,,RPQPMLSLMHPFFCA58CA,臺北市
內湖區,房地(土地+建物),臺北市內湖區東湖路43巷1~30號,18.48,商,,,1090310,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,801204.0,134.9,4,2,2,有,有,21500000,159377.0,,0.0,0,含增建或未登記建物。;,RPUNMLPLNHPFFCA58CA,臺北市
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,15.96,住,,,1090408,土地2建物1車位1,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918.0,142.74,2,1,1,有,有,28000000,246418.0,坡道平面,38.04,2200000,,RPPOMLLKNHPFFCA67CA,臺北市
松山區,房地(土地+建物),臺北市松山區光復北路181~210號,81.23,住,,,1090306,土地1建物1車位0,十一層，十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,770419.0,279.08,6,2,3,有,無,72500000,259782.0,,0.0,0,含增建或未登記建物。依仲介公司提供之資料登錄,RPWNMLOLMHPFFDA68CA,臺北市
士林區,房地(土地+建物)+車位,臺北市士林區中正路655巷1~30號,24.25,住,,,1090322,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030606.0,162.74,3,2,2,有,有,23000000,141330.0,坡道平面,30.52,0,含增建或未登記建物。;,RPRPMLNLMHPFFEA38CA,臺北市
北投區,房地(土地+建物)+車位,臺北市北投區磺港路121~150號,26.95,住,,,1090318,土地1建物1車位1,二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080725.0,222.94,4,2,2,有,有,35000000,176977.0,坡道平面,38.17,2300000,,RPPNMLPLMHPFFEA18CA,臺北市
北投區,房地(土地+建物)+車位,臺北市北投區磺港路121~150號,27.81,住,,,1081222,土地1建物1車位1,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080725.0,228.84,4,2,2,有,有,38830000,190539.0,坡道平面,38.17,2500000,,RPQNMLPLMHPFFEA28CA,臺北市
北投區,房地(土地+建物)+車位,臺北市北投區磺港路121~150號,21.9,住,,,1081218,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080725.0,188.35,3,2,2,有,有,29980000,185644.0,坡道平面,38.17,2100000,,RPTNMLPLMHPFFEA58CA,臺北市
大安區,房地(土地+建物)+車位,臺北市大安區辛亥路二段31~60號,16.56,住,,,1090331,土地1建物2車位1,二十層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780221.0,272.35,5,1,3,有,有,66000000,242335.0,坡道平面,38.56,0,,RPQOMLPJNHPFFFA38CA,臺北市
大安區,房地(土地+建物)+車位,臺北市大安區辛亥路二段31~60號,13.29,住,,,1090406,土地1建物1車位1,十四層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780221.0,224.76,4,2,2,有,有,51720000,258645.0,坡道平面,36.77,3100000,,RPORMLLKNHPFFFA18CA,臺北市
中山區,房地(土地+建物)+車位,臺北市中山區基湖路157巷1~30號,99.43,住,,,1090313,土地1建物1車位2,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900227.0,345.24,4,2,4,有,有,131500000,493498.0,坡道平面,89.92,5500000,含增建或未登記建物。房地交易總價13150萬含車位拆分土地交易總價 120808436元、建物交易總價 10691564元。,RPVPMLOJNHPFFCA68DA,臺北市
內湖區,房地(土地+建物)+車位,臺北市內湖區金湖路31~60號,27.68,住,,,1090313,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920930.0,160.42000000000004,3,2,2,有,有,34380000,252028.0,坡道平面,35.91,3000000,含增建或未登記建物。,RPVNMLLJNHPFFCA18DA,臺北市
大安區,房地(土地+建物),臺北市大安區信義路三段134巷61~90號,22.85,住,,,1090321,土地1建物1車位0,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,750415.0,117.67,3,2,2,有,有,26100000,221807.0,,0.0,0,含增建或未登記建物。,RPUNMLKMMHPFFFA48DA,臺北市
內湖區,房地(土地+建物),臺北市內湖區文德路66巷14弄1~30號,16.9,住,,,1090316,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831123.0,69.8,1,2,1,有,有,13470000,192980.0,,0.0,0,含增建或未登記建物。,RPSSMLSLMHPFFCA56DA,臺北市
大安區,房地(土地+建物),臺北市大安區仁愛路四段61~90號,11.3,其他,,,1090217,土地2建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,661212.0,70.43,2,1,1,有,有,19000000,269771.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLRLMHPFFFA58CA,臺北市
士林區,房地(土地+建物),臺北市士林區福國路91~120號,16.43,商,,,1090402,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,680503.0,122.18,3,2,2,有,有,19800000,162056.0,,0.0,0,,RPROMLRLMHPFFEA68CA,臺北市
信義區,房地(土地+建物)+車位,臺北市信義區信義路五段91巷1~30號,56.87,其他,,,1090409,土地1建物1車位1,八層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,960621.0,373.22,4,2,4,有,有,162880000,436418.0,坡道平面,32.81,0,,RPQNMLSLMHPFFDA48CA,臺北市
南港區,房地(土地+建物)+車位,臺北市南港區忠孝東路六段121~150號,4.44,住,,,1090309,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000110.0,35.33,1,1,1,有,有,9380000,265497.0,塔式車位,2.07,0,,RPTNMLSLMHPFFDA78CA,臺北市
中山區,房地(土地+建物)+車位,臺北市中山區明水路511~540號,36.95,住,,,1090324,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821222.0,193.27,5,1,2,有,有,38200000,197661.0,坡道平面,0.0,0,含增建或未登記建物。;,RPPQMLRLMHPFFCA48CA,臺北市
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路428巷1~30號,13.66,住,,,1090323,土地1建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506.0,114.97,2,2,1,有,有,18000000,156563.0,坡道平面,30.74,0,,RPXOMLSLMHPFFCA56CA,臺北市
大同區,房地(土地+建物),臺北市大同區重慶北路二段151~180號,9.6,商,,,1090327,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080529.0,96.95,2,1,1,有,有,18350000,189273.0,,0.0,0,,RPTOMLKMMHPFFBA97CA,臺北市
文山區,房地(土地+建物)+車位,臺北市文山區木新路三段95巷31~60號,32.62,住,,,1090301,土地1建物1車位1,十六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,961031.0,223.54,3,2,2,有,有,37500000,167755.0,坡道平面,39.36,0,含增建或未登記建物。;,RPRNMLTLMHPFFAA38CA,臺北市
大同區,房地(土地+建物)+車位,臺北市大同區延平北路四段294巷1~30號,22.34,住,,,1090407,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050615.0,105.06,2,1,1,有,有,13880000,132115.0,坡道機械,17.21,0,含增建或未登記建物。;,RPUNMLSLMHPFFBA68CA,臺北市
萬華區,房地(土地+建物)+車位,臺北市萬華區內江街61~90號,17.39,商,,,1090228,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060104.0,232.6,4,2,1,有,有,47100000,213515.0,坡道機械,16.69,1000000,,RPRNMLPJNHPFFBA97CA,臺北市
萬華區,房地(土地+建物)+車位,臺北市萬華區內江街31~60號,13.17,商,,,1090228,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060104.0,177.45,3,2,1,有,有,33600000,199951.0,坡道機械,14.41,1000000,,RPTNMLPJNHPFFBA18CA,臺北市
萬華區,房地(土地+建物),臺北市萬華區民和街81巷1~30號,13.01,住,,,1090313,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071105.0,83.49,2,2,1,有,有,13380000,160259.0,,0.0,0,,RPQNMLMLNHPFFBA77CA,臺北市
中山區,房地(土地+建物)+車位,臺北市中山區明水路511~540號,34.94,住,,,1090306,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821222.0,184.44,3,2,2,有,有,39300000,213089.0,坡道平面,0.0,2500000,含增建或未登記建物。;,RPRNMLTJNHPFFCA48CA,臺北市
大安區,房地(土地+建物),臺北市大安區和平東路三段1巷31~60號,19.94,住,,,1090330,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,740522.0,102.97,3,2,1,有,有,21380000,207633.0,,0.0,0,含增建或未登記建物。;,RPPNMLSLMHPFFFA58CA,臺北市
大安區,房地(土地+建物),臺北市大安區敦化南路二段31~60號,6.76,其他,,,1090308,土地1建物1車位0,十一層，陽台,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,81.77,3,2,1,有,有,22014150,269220.0,,0.0,0,,RPPNMLMLNHPFFFA08CA,臺北市
大同區,房地(土地+建物)+車位,臺北市大同區民權西路211~240號,13.77,其他,,,1090311,土地3建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625.0,184.91,3,2,2,有,有,33500000,210910.0,坡道平面,39.35,2800000,,RPWOMLLKNHPFFBA38DA,臺北市
大同區,房地(土地+建物)+車位,臺北市大同區延平北路三段1~30號,9.27,其他,,,1090313,土地3建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625.0,117.74,2,1,1,有,有,24100000,232487.0,坡道機械,19.67,1300000,,RPXOMLLKNHPFFBA48DA,臺北市
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段60巷31~60號,25.3,住,,,1090228,土地1建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060407.0,189.36,2,2,2,有,有,35680000,206884.0,坡道平面,28.98,2500000,,RPSNMLNJNHPFFCA08DA,臺北市
南港區,房地(土地+建物)+車位,臺北市南港區東明街1~30號,34.16,住,,,1090322,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980312.0,225.05,4,2,2,有,有,39880000,236426.0,坡道平面,77.52,5000000,,RPRNMLMJNHPFFDA97DA,臺北市
萬華區,房地(土地+建物)+車位,臺北市萬華區西寧南路121~150號,10.75,商,,,1090315,土地1建物1車位2,十八層,二十七層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1010320.0,258.92,4,2,2,有,有,48000000,208222.0,坡道平面,52.42,5000000,含增建或未登記建物。,RPVOMLNKNHPFFBA48DA,臺北市
大安區,房地(土地+建物),臺北市大安區和平東路二段311巷43弄1~30號,21.61,住,,,1090315,土地1建物1車位0,八層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,740522.0,111.16,3,2,2,有,有,23880000,214825.0,,0.0,0,含增建或未登記建物。;,RPROMLTLMHPFFFA98CA,臺北市
松山區,房地(土地+建物),臺北市松山區南京東路五段181~210號,10.02,其他,,,1081212,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,730229.0,107.35,1,2,1,有,有,20200000,188170.0,,0.0,0,,RPVOMLTLMHPFFDA56CA,臺北市
中山區,房地(土地+建物)+車位,臺北市中山區明水路571~600號,32.66,住,,,1090329,土地1建物1車位1,四層，電梯樓梯間,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871028.0,179.86,3,2,2,有,無,41700000,231847.0,坡道平面,0.0,0,,RPPQMLQJNHPFFCA28CA,臺北市
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段181~210號,19.6,商,,,1090325,土地1建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1080604.0,260.78,3,2,3,有,有,67280000,278256.0,坡道平面,29.77,3000000,,RPOTMLKMMHPFFCA08CA,臺北市
萬華區,房地(土地+建物)+車位,臺北市萬華區艋舺大道275巷1~30號,11.42,其他,,,1090407,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080416.0,109.12,1,1,1,有,有,16800000,200323.0,坡道平面,34.74,1900000,,RPWNMLTLMHPFFBA98CA,臺北市
東區,房地(土地+建物)+車位,臺中市東區十甲路391~420號,13.91,住,,,1090313,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830702.0,118.38,4,2,2,有,有,5720000,48319.0,坡道機械,0.0,0,,RPRQMLMLMHPFFAB08CA,臺中市
西區,房地(土地+建物)+車位,臺中市西區美村路一段781~810號,18.88,住,,,1090319,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880731.0,167.8,3,2,2,有,有,10750000,64064.0,坡道平面,14.99,0,,RPUPMLSJNHPFFAB78CA,臺中市
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路二段151~180號,5.98,商,,,1090314,土地1建物1車位1,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990909.0,81.24000000000002,1,1,1,有,有,5650000,69547.0,坡道平面,14.97,0,,RPSOMLMLMHPFFBB08CA,臺中市
北屯區,房地(土地+建物)+車位,臺中市北屯區綏遠路二段241~270號,19.59,住,,,1090312,土地1建物2車位1,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,810324.0,185.46,4,1,2,有,有,7500000,40440.0,坡道機械,21.81,0,,RPSQMLRLMHPFFBB78CA,臺中市
北區,房地(土地+建物)+車位,臺中市北區學士路271~300號,6.78,商,,,1090327,土地1建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980805.0,104.69,3,1,1,有,有,8650000,82625.0,坡道機械,8.15,0,,RPUOMLKMMHPFFBB18CA,臺中市
北屯區,房地(土地+建物)+車位,臺中市北屯區梅川東路五段391~420號,35.54,住,,,1090316,土地1建物1車位2,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001222.0,315.3,4,2,3,有,有,21500000,69518.0,坡道平面,49.18,3000000,,RPWPMLLJNHPFFBB38CA,臺中市
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹北二街31~60號,25.69,住,,,1090314,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010403.0,223.53000000000003,4,2,2,有,有,14680000,65674.0,坡道平面,25.4,0,,RPPPMLOJNHPFFBB97CA,臺中市
南屯區,房地(土地+建物),臺中市南屯區忠勇路31~60號,15.18,住,,,1090322,土地2建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840330.0,126.28,3,2,2,有,有,6060000,47989.0,,0.0,0,,RPTNMLMLMHPFFCB18CA,臺中市
南屯區,房地(土地+建物)+車位,臺中市南屯區大業路541~570號,12.14,住,,,1090207,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871203.0,147.22,3,2,2,有,有,10300000,69963.0,坡道平面,0.0,0,,RPVNMLMLMHPFFCB38CA,臺中市
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路31~60號,17.07,住,,,1090221,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021017.0,174.36,4,2,2,有,有,11050000,63375.0,坡道平面,21.94,0,,RPOSMLMLMHPFFCB18CA,臺中市
南屯區,房地(土地+建物),臺中市南屯區永春南路61巷1~30號,7.13,商,,,1090319,土地2建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841008.0,91.86,2,2,1,有,有,4500000,48988.0,,0.0,0,,RPPQMLOLMHPFFCB28CA,臺中市
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路241~270號,10.65,商,,,1090326,土地1建物1車位1,十二層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951113.0,144.76999999999995,3,2,2,有,有,12000000,82890.0,其他,0.0,0,,RPVNMLTLMHPFFCB09CA,臺中市
西屯區,房地(土地+建物),臺中市西屯區文華路61~90號,19.85,住,,,1090320,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940704.0,94.81,3,2,2,有,有,3000000,31646.0,,0.0,0,二等親間之交易。,RPWNMLKMMHPFFCB38CA,臺中市
西屯區,房地(土地+建物),臺中市西屯區上安路91~120號,5.55,住,,,1090304,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870603.0,65.2,2,1,1,有,無,4300000,65951.0,,0.0,0,,RPWPMLKMMHPFFCB58CA,臺中市
西屯區,房地(土地+建物)+車位,臺中市西屯區文華路31~60號,44.93,住,,,1090224,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940704.0,215.66,4,2,2,有,有,8000000,37095.0,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLSKNHPFFCB78CA,臺中市
西屯區,房地(土地+建物),臺中市西屯區臺灣大道四段1261~1290號,10.83,住,,,1090321,土地1建物1車位0,二十五層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990112.0,171.05,3,2,2,有,有,13500000,78924.0,,0.0,0,,RPOPMLOJNHPFFCB97CA,臺中市
西屯區,房地(土地+建物)+車位,臺中市西屯區皇城街31~60號,33.28,住,,,1090319,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960625.0,207.25,4,2,2,有,有,12580000,60700.0,坡道平面,0.0,1200000,,RPQQMLOLMHPFFCB38CA,臺中市
西屯區,房地(土地+建物)+車位,臺中市西屯區上明三街1~30號,23.36,住,,,1090327,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850119.0,207.95,4,2,3,有,有,10580000,50878.0,坡道機械,0.0,0,,RPWNMLNLMHPFFCB58CA,臺中市
西屯區,房地(土地+建物)+車位,臺中市西屯區福上巷121~150號,34.45,住,,,1090217,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960320.0,209.03,4,2,2,有,有,10500000,50232.0,坡道平面,0.0,0,,RPWOMLMLMHPFFCB58CA,臺中市
北區,房地(土地+建物)+車位,臺中市北區華美街二段241~270號,17.29,住,,,1090304,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790907.0,204.15,4,2,2,有,有,8000000,39187.0,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOSMLSKNHPFFBB68CA,臺中市
北屯區,房地(土地+建物)+車位,臺中市北屯區柳陽西街61~90號,14.31,住,,,1090307,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010814.0,141.34,3,2,2,有,有,9200000,66340.0,坡道平面,20.75,1200000,,RPOOMLNKNHPFFBB77CA,臺中市
北屯區,房地(土地+建物)+車位,臺中市北屯區北屯路181~210號,15.14,商,,,1090216,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830208.0,156.76,4,2,1,有,有,7580000,48354.0,坡道機械,0.0,0,,RPXQMLSJNHPFFBB66CA,臺中市
北區,房地(土地+建物),臺中市北區東光東街61~90號,3.68,住,,,1090403,土地1建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831214.0,29.74,1,1,1,有,有,1400000,47075.0,,0.0,0,,RPRPMLOJNHPFFBB18CA,臺中市
南區,房地(土地+建物)+車位,臺中市南區工學二街115巷1~30號,18.29,住,,,1090320,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870930.0,133.76,3,2,2,有,有,6500000,48594.0,坡道平面,25.04,0,,RPTNMLSLMHPFFAB58CA,臺中市
北屯區,房地(土地+建物)+車位,臺中市北屯區山西路三段211~240號,30.48,住,,,1090322,土地1建物1車位2,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031223.0,264.29,4,2,2,有,有,23000000,87026.0,坡道平面,49.66,0,,RPXQMLOLMHPFFBB98CA,臺中市
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段541~570號,12.0,住,,,1090301,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840409.0,134.36,3,2,2,有,無,6980000,51950.0,坡道平面,0.0,0,,RPPRMLOLMHPFFBB28CA,臺中市
北區,房地(土地+建物)+車位,臺中市北區中清路一段631~660號,12.87,住,,,1090315,土地1建物1車位1,十一層，十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880616.0,161.03,3,2,2,有,有,9280000,57629.0,坡道平面,0.0,0,,RPROMLRLMHPFFBB48CA,臺中市
北屯區,房地(土地+建物),臺中市北屯區東山路一段225之16巷1~30號,14.39,住,,,1090215,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800419.0,121.84,3,2,1,有,有,4650000,38165.0,,0.0,0,,RPXOMLRLMHPFFBB09CA,臺中市
北屯區,房地(土地+建物)+車位,臺中市北屯區景賢南二路331~360號,11.8,商,,,1090316,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980626.0,107.9,2,2,1,有,有,6500000,60241.0,坡道機械,14.15,0,,RPOQMLPJNHPFFBB08CA,臺中市
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福七路151~180號,20.14,住,,,1080714,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031106.0,178.33999999999997,3,2,2,有,有,11400000,63923.0,坡道平面,27.53,0,,RPSNMLPJNHPFFBB18CA,臺中市
